Chris, Ethan, Gregor, Hondson, Ilyas, Kevin, Lenny, Mark, Sangho, Sarah
-7.820282194358176397e+00,3.805346444943265904e+00,-2.793196782800670164e+01,-7.605563907231880805e+00,-9.896547246511943285e+00,-8.154483804377161249e+00,6.316649281097389768e+00,-1.685217681219178942e+01,3.906936226443594062e+00,-1.130986791526478896e+01
-1.016806261855678883e+01,-8.574544786867729584e+00,-2.544743395543152431e+01,-4.188301578700342809e+00,-1.134240741601115943e+01,-5.841258676126287464e-01,1.413347008711463637e+01,-1.138450892109499124e+00,-1.255288942968160271e+01,1.879009103738972508e-01
-1.778367620885462230e+01,6.859793834960435710e+00,-2.987143580187269976e+01,-7.467657232683550639e+00,-5.992443879539489870e+00,-1.188015384362517413e+00,4.549027479711960531e+00,-1.269067992461646277e+01,-9.320544295239802324e+00,-4.393231297203879393e+00
-4.653431870409596272e+00,-8.733584550161589632e+00,-1.847259991691605663e+01,-1.065743259189753367e+01,-1.237733322429822991e+01,-1.310117832783006087e+01,5.361413694771246519e+00,-1.246426587289632515e+01,-3.672296295899532659e+00,-3.350618323562754686e+00
-1.388030995770198750e+01,1.033129988891102968e+00,-2.428377861853651964e+01,-1.759047581100803370e+01,-9.440467438381288545e+00,1.036905291000176144e+00,7.155327147423100165e+00,-2.009262654681589311e+01,-6.575349367963765346e+00,-7.238614681733996914e-01
-8.219274726508141171e+00,-1.055147500418293660e+01,-2.303366440582903252e+01,-4.459546132375415972e+00,-8.150228239742251191e+00,-2.590547997207074626e+00,3.396146489611426844e+00,-5.785363214580947044e+00,-1.783167470715353531e+01,-1.128498871154817396e+00
-3.635983217760319075e+00,-4.075333641648531291e+00,-2.999870352576673227e+01,-2.665086161799588016e+00,-1.268672876303345021e+01,2.894973156853186680e+00,1.448511235424097343e+01,-1.904535342124494690e+01,-2.071015102487852033e+01,-2.074374581992347810e+00
2.062788844560959678e+00,-1.155053209092990052e+01,-2.199110932081111969e+01,-3.337960941545402793e+00,-3.872327309529984607e+00,-1.341827044737399888e+00,9.599554645618008308e+00,-6.327591212490498052e+00,-3.422113430732102302e+01,-4.613288437704208711e+00
2.628321783328258388e+00,-4.781735826334966966e+00,-4.496678015218540736e+01,-6.948275979975266026e+00,5.780479187843527988e+00,-4.818955350231652446e+00,5.385981156733442354e+00,-1.377923246649137390e+01,-2.987191746681654081e+01,-7.483122458496371365e+00
4.112701535829740074e+00,1.138445652225566151e+00,-4.321780207699420373e+01,5.852543071692493104e-01,8.988711720191094878e-01,2.892440182827608286e+00,3.574317871936253166e+00,1.098669517455146760e+01,-4.404051600450974036e+01,1.147481927598529516e+01
-4.245870268774488032e+00,-7.592646412067890260e+00,-4.486595228143155367e+01,1.718101660226946104e+00,-9.120727114469339369e+00,1.054916857469269553e+00,1.440088110033356195e+01,3.809865909589298383e+00,-3.868874533750101108e+01,-5.156664258533770751e-01
-1.928404123719983687e+01,-2.845759064837769969e+00,-5.749612134770941196e+01,-5.365723291555283048e+00,6.344753020201244098e+00,-3.201829266615486169e+00,7.304244212035350792e+00,1.620883616854751708e+01,-3.677177687928758587e+01,-1.014771222450588439e+01
-8.113256533259281866e+00,-7.555120827173237075e+00,-4.776552880065484885e+01,4.596229635055255613e+00,-5.316387261956945665e+00,3.300273840974914830e+00,1.417979635375960612e+01,1.457926190860027305e+01,-2.738261026722574698e+01,-1.274333765179289868e+00
-4.331029420201559788e+00,-4.193473398167338217e+00,-4.409832013375979898e+01,-2.985772158518895658e+00,-4.728426061921185974e-01,-1.135123099368267141e+01,-7.771773527348991628e+00,-2.279240227687183484e+00,-4.447612663221985230e+01,-1.131747081559900714e+01
-2.510078755055320521e+00,-8.903616178711308393e+00,-6.015768116878285099e+01,-9.296533503997878256e+00,3.051134234141408275e-01,1.841062001772592716e+00,2.636906118807911703e+00,1.055336815882504808e+01,-2.504966005455076328e+01,-6.954295835984479979e+00
-1.398268646841740015e+01,-3.019703799677857070e+00,-4.489997245641338708e+01,-1.046196954041411864e+01,-6.580405831513734816e-01,-2.407852781949049170e+00,-7.446538700134517352e-01,-7.659582867682581231e+00,-3.094380014287601455e+01,-1.545475477290013799e+01
1.567216830603761046e+00,4.693461415444271090e+00,-6.109950833478212928e+01,-3.133871379387509037e+00,-3.723253061749283166e+00,-6.981251017076659515e+00,3.067097218454292396e+00,-9.500435845880492280e+00,-3.936545626770679718e+01,-9.821541769987399917e+00
5.106665951033920514e+00,-1.262970096902043515e+01,-4.361071886866587022e+01,3.201754954943075937e+00,-4.413721366765073761e-01,5.449907381348028101e-01,1.441050761120676604e+01,-5.395687158039843112e+00,-1.846476234337699296e+01,-4.796207948128002663e+00
6.427709467609886707e-01,-1.325618980778891620e+00,-5.042217249049679140e+01,-6.288037141974664124e+00,-2.481871034941800946e+00,-7.037309962044850487e+00,1.530750207025742782e+01,1.459316883481312166e+00,-1.475575344017629753e+01,-1.208971793800087369e+01
-3.096086702976372784e+00,8.876606586252030473e-01,-4.167385095234713077e+01,-7.485355198361959950e+00,5.287616556295809289e+00,-1.497944930940574970e+01,8.033187567210976709e+00,-7.448350135189524934e+00,-1.215599041856357410e+01,-3.894287101438982379e+00
-1.508538969896428306e+01,-1.074584111253052399e+01,-3.180279002751150230e+01,-3.417417227033291649e+00,4.734651298027209854e-01,-9.820188111196149094e+00,3.824973939489514585e+00,1.483224908045969404e+00,-2.899889542881460258e+01,-7.042161204346240488e+00
-1.873011972764508215e+01,-1.301630627563083742e+01,-3.879621552031405685e+00,-1.489559475558245971e+01,1.642880073463432922e+01,-1.415309716463636747e+01,7.255180551558187751e+00,1.066311448580002619e+01,-1.895086927375853136e+01,1.939263111138181062e+00
-8.935405603148582898e+00,-6.774115972270385200e+00,-8.547440759572930702e+00,-4.214543152586140096e+00,5.296743040490635934e+00,-8.009321960610243707e+00,1.313016316508998749e+01,6.809605867539623603e+00,-1.563032802899322782e+00,6.704973543217823684e-01
-1.536686838756378393e+01,-3.475846741401922291e+00,-1.272525844348642110e+01,-2.944581181817111037e+00,-1.722412349555672861e+01,3.969390111354311745e+00,1.491469511063839981e+01,-6.047747345444308920e+00,-6.851461824893314123e+00,-4.193853452084469247e+00
-5.683679406522727184e+00,-2.509173277887344788e+00,1.276504767467357526e+00,-8.634763253976553088e+00,-1.386972609477250540e+00,-2.922594756161074336e+00,7.691644175369181546e+00,1.350160578177820092e+00,-3.392331060160410772e+01,-1.913416375443362583e+01
-6.183579734707069342e+00,-8.167997072987564167e+00,-4.832716053791441979e+00,-6.635580679866123210e-01,-9.167279846665087106e+00,-8.489607788047344172e-01,5.225866753031289669e+00,1.025221824001950743e+01,-3.760050634962755112e+01,-2.468007577095145955e+00
2.361473312653650680e+00,-1.512222154037977617e+01,-1.406376771422297267e+01,-4.560572104644517594e-02,-9.542914260709437491e-01,1.342838977295111391e+01,1.201118524734797788e+01,1.159608075553379969e+01,-5.475061131409110970e+01,-3.166914469256954856e+00
-9.360775031722726069e+00,-8.216306239636530506e+00,-2.423878945003014707e+00,-5.217456525113164822e+00,-9.114728194260793614e+00,7.809214633819712148e+00,3.103825067336286381e+01,9.810867135211063683e+00,-3.159169164900437110e+01,4.457564230748445766e+00
-6.968900396483092230e+00,3.887443174666239898e+00,-1.932610853200229073e+00,-2.981361996754325450e+00,-9.745020061512656540e+00,4.522853135557745041e+00,-7.826082479734928210e-01,1.482434353707929031e-01,-4.473544449952910185e+01,-7.029691415105656205e+00
-6.700542425891534037e+00,1.595831657595254072e+01,-1.752822835662272283e+01,3.380120045533746009e-01,-1.129162868606248438e+01,-1.225984104919642492e+00,1.501614730703771983e+01,7.965479830646240877e+00,-3.499812937615537578e+01,2.025177361784040730e+00
-7.621611805447042975e+00,3.357266781353954510e+00,3.738325477609991121e-01,-1.388480519503407074e+01,-1.009304580017663611e+01,-1.221491712312207545e+00,1.957045161838638592e+01,3.763122340371801933e+00,-5.625696391655284145e+01,4.398354495469643410e+00
